match_id,player_name,map_name,item_name,boost_time,location_x,location_y
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Sparrow,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:01.451Z,380658.46875,473961.78125
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Kali,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:45:02.468Z,303513.53125,543067.25
59ade283-0d45-49fc-8fd1-38f97289be81,AF_R0wha,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:03.404Z,374422.4375,359170.1875
59ade283-0d45-49fc-8fd1-38f97289be81,ENT_Seongjang,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:45:03.583Z,358123.34375,410288.1875
59ade283-0d45-49fc-8fd1-38f97289be81,DWG_DoYa,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:04.957Z,403035.84375,410273.78125
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Draft,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:05.066Z,433404.0,637385.4375
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_PLIKHE,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:06.418Z,420384.375,325191.1875
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_Starlord,Baltic_Main,Item_Boost_AdrenalineSyringe_C,2020-05-09T12:45:06.485Z,346075.125,397064.4375
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_WICK2D,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:06.790Z,315548.1875,356009.4375
59ade283-0d45-49fc-8fd1-38f97289be81,DWG_DoYa,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:07.412Z,401965.125,411016.78125
59ade283-0d45-49fc-8fd1-38f97289be81,DWG_mickey,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:09.021Z,401759.0,408745.71875
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Sparrow,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:09.687Z,380584.1875,474244.4375
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Alphaca,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:12.825Z,463869.84375,650521.0625
59ade283-0d45-49fc-8fd1-38f97289be81,OPGG_Silky,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:13.656Z,360700.90625,394929.0625
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Rex,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:14.244Z,358233.875,403472.34375
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_WICK2D,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:17.074Z,314328.40625,354508.625
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Kali,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:22.048Z,300287.625,544050.875
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_WICK2D,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:23.331Z,314687.28125,353744.40625
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Kali,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:23.647Z,300383.78125,544361.875
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Draft,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:24.206Z,436963.65625,637750.0
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_WICK2D,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:24.308Z,314553.0,353595.0625
59ade283-0d45-49fc-8fd1-38f97289be81,AF_Daengchae,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:24.914Z,373407.46875,361331.5625
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_Hikari,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:25.103Z,418612.71875,324678.8125
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_Spear,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:29.804Z,441495.125,338729.40625
59ade283-0d45-49fc-8fd1-38f97289be81,DWG_mickey,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:30.855Z,402474.34375,403128.75
59ade283-0d45-49fc-8fd1-38f97289be81,APK_KIMGONI,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:32.145Z,361916.78125,412388.40625
59ade283-0d45-49fc-8fd1-38f97289be81,GRF_2tap,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:32.309Z,373040.9375,400499.4375
59ade283-0d45-49fc-8fd1-38f97289be81,emT_LeClo,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:45:32.464Z,602373.1875,595585.6875
59ade283-0d45-49fc-8fd1-38f97289be81,GRF_2heart,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:33.494Z,371220.34375,400803.71875
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_Hikari,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:35.668Z,419815.375,324854.65625
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_Hikari,Baltic_Main,Item_Boost_AdrenalineSyringe_C,2020-05-09T12:45:37.697Z,418855.0625,324833.3125
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Alphaca,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:45:41.917Z,468278.3125,646758.25
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Alphaca,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:45:42.110Z,468264.875,646772.75
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_WICK2D,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:45:43.107Z,313783.8125,357533.34375
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Alphaca,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:43.810Z,469007.15625,646765.3125
59ade283-0d45-49fc-8fd1-38f97289be81,AF_Daengchae,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:45.505Z,374112.34375,362194.46875
59ade283-0d45-49fc-8fd1-38f97289be81,AF_Daengchae,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:46.859Z,373660.90625,362065.875
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Rex,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:47.766Z,360561.9375,403610.4375
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_Spear,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:45:48.285Z,440870.78125,338228.9375
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Dowon,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:49.599Z,302876.59375,501563.28125
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Alphaca,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:45:54.477Z,467893.125,645586.875
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_Starlord,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:46:01.186Z,352450.625,397654.21875
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_ZeniTh,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:07.342Z,324059.65625,520464.3125
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Alphaca,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:11.072Z,467618.3125,642090.3125
59ade283-0d45-49fc-8fd1-38f97289be81,WCS_EEND,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:46:12.973Z,362828.46875,409096.84375
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Sparrow,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:46:14.327Z,384076.84375,477234.65625
59ade283-0d45-49fc-8fd1-38f97289be81,emT_LeClo,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:19.938Z,603449.25,602933.9375
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_Spear,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:23.716Z,434192.0625,335143.875
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Draft,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:24.784Z,443339.15625,636982.4375
59ade283-0d45-49fc-8fd1-38f97289be81,STA_Hwarang,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:24.849Z,398608.0,353822.625
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Akad,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:46:27.528Z,361743.40625,405041.34375
59ade283-0d45-49fc-8fd1-38f97289be81,T1_JeffLocka,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:27.557Z,354140.0625,402763.625
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Rex,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:29.089Z,362465.21875,402503.625
59ade283-0d45-49fc-8fd1-38f97289be81,emT_Alphaca,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:32.329Z,466252.1875,640267.625
59ade283-0d45-49fc-8fd1-38f97289be81,emT_LeClo,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:33.698Z,603658.25,603733.1875
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Sparrow,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:36.553Z,381249.0625,477612.625
59ade283-0d45-49fc-8fd1-38f97289be81,AF_Daengchae,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:38.120Z,368517.5,360944.71875
59ade283-0d45-49fc-8fd1-38f97289be81,emT_LeClo,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:40.684Z,604052.4375,602738.625
59ade283-0d45-49fc-8fd1-38f97289be81,STA_Jungdong,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:44.244Z,391055.625,350022.15625
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Sparrow,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:47.883Z,381706.5625,477456.875
59ade283-0d45-49fc-8fd1-38f97289be81,AF_Daengchae,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:49.635Z,368258.84375,361550.40625
59ade283-0d45-49fc-8fd1-38f97289be81,WCS_Hanya,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:46:49.813Z,367771.0,416379.625
59ade283-0d45-49fc-8fd1-38f97289be81,WCS_EEND,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:50.224Z,362885.1875,409175.40625
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Dowon,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:51.330Z,301680.84375,505594.5
59ade283-0d45-49fc-8fd1-38f97289be81,APK_Hwan2da,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:46:51.830Z,366278.65625,415247.71875
59ade283-0d45-49fc-8fd1-38f97289be81,emT_LeClo,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:46:54.715Z,603672.125,602956.3125
59ade283-0d45-49fc-8fd1-38f97289be81,emT_seoul,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:47:06.001Z,549115.4375,592445.125
59ade283-0d45-49fc-8fd1-38f97289be81,ENT_Seongjang,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:47:13.233Z,355986.1875,409715.46875
59ade283-0d45-49fc-8fd1-38f97289be81,ENT_Seongjang,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:47:13.465Z,355999.84375,409729.78125
59ade283-0d45-49fc-8fd1-38f97289be81,emT_seoul,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:47:25.370Z,556156.3125,593768.9375
59ade283-0d45-49fc-8fd1-38f97289be81,OPGG_Silky,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:47:45.639Z,373093.34375,402538.90625
59ade283-0d45-49fc-8fd1-38f97289be81,OPGG_Dumbo,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:47:59.152Z,373472.28125,402643.5625
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_Hikari,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:48:25.930Z,395903.65625,348400.3125
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Akad,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:48:49.124Z,362779.625,409358.0625
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_Hulk,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:48:53.332Z,367238.84375,388840.46875
59ade283-0d45-49fc-8fd1-38f97289be81,WCS_EEND,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:48:54.766Z,367958.46875,417020.4375
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_Hulk,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:48:56.267Z,367769.5625,389423.46875
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Kali,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:49:24.103Z,372810.0625,505396.71875
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_Starlord,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:49:24.724Z,356580.6875,409372.03125
59ade283-0d45-49fc-8fd1-38f97289be81,APK_NEFiEX,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:49:56.289Z,364273.0625,416941.0625
59ade283-0d45-49fc-8fd1-38f97289be81,OPGG_Silky,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:50:11.213Z,373430.625,402701.78125
59ade283-0d45-49fc-8fd1-38f97289be81,OPGG_Ayoh,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:50:33.792Z,373317.0,400940.59375
59ade283-0d45-49fc-8fd1-38f97289be81,APK_NEFiEX,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:51:02.012Z,364168.15625,417068.40625
59ade283-0d45-49fc-8fd1-38f97289be81,APK_NEFiEX,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:51:03.226Z,364489.84375,416735.40625
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_Starlord,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:51:28.690Z,360766.84375,411729.65625
59ade283-0d45-49fc-8fd1-38f97289be81,VSG_WICK2D,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:51:29.803Z,366348.1875,402472.1875
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_ZeniTh,Baltic_Main,Item_Boost_AdrenalineSyringe_C,2020-05-09T12:52:33.002Z,393960.4375,455101.4375
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_ZeniTh,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:52:33.152Z,393960.4375,455101.4375
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_ZeniTh,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:52:33.287Z,393960.4375,455101.4375
59ade283-0d45-49fc-8fd1-38f97289be81,T1_JeffLocka,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:52:38.301Z,367708.34375,399217.65625
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Rex,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:52:42.040Z,368972.1875,399436.5
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Rex,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:52:42.206Z,368971.40625,399435.0625
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Kali,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:52:42.941Z,390338.75,457699.625
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Rex,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:53:00.001Z,368876.15625,399914.15625
59ade283-0d45-49fc-8fd1-38f97289be81,APK_NEFiEX,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:53:16.709Z,364442.59375,417122.28125
59ade283-0d45-49fc-8fd1-38f97289be81,APK_NEFiEX,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:53:16.975Z,364448.0,417121.28125
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_PLIKHE,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:53:40.538Z,373685.78125,403768.03125
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Sparrow,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:53:44.423Z,395516.1875,455164.46875
59ade283-0d45-49fc-8fd1-38f97289be81,VLG_Hikari,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:53:46.432Z,373629.4375,403725.625
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Rex,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:54:12.278Z,370680.9375,399175.5
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Akad,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:54:48.075Z,373662.21875,403681.0625
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Akad,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:54:48.280Z,373662.625,403681.0
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Akad,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:54:51.356Z,373062.1875,403413.65625
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Dowon,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:54:59.305Z,237849.296875,421983.15625
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_ZeniTh,Baltic_Main,Item_Boost_PainKiller_C,2020-05-09T12:55:00.859Z,208344.609375,412102.84375
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_ZeniTh,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:55:01.273Z,208329.671875,412190.75
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Dowon,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:55:37.639Z,237569.140625,419135.9375
59ade283-0d45-49fc-8fd1-38f97289be81,LVG_Dowon,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:55:48.243Z,238129.953125,418399.0625
59ade283-0d45-49fc-8fd1-38f97289be81,T1_Akad,Baltic_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:56:21.394Z,358860.625,383367.78125
f44bc3d8-f763-49e0-82cc-88b16d64d987,emT_Alphaca,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:02:53.207Z,381667.65625,484928.59375
f44bc3d8-f763-49e0-82cc-88b16d64d987,FPC_Cross,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:02:55.879Z,368004.34375,428748.78125
f44bc3d8-f763-49e0-82cc-88b16d64d987,emT_Alphaca,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:02:56.755Z,381603.28125,486330.09375
f44bc3d8-f763-49e0-82cc-88b16d64d987,GRF_Minsung,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:02:57.213Z,240228.890625,619019.3125
f44bc3d8-f763-49e0-82cc-88b16d64d987,LVG_Dowon,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:02:57.443Z,330654.0625,430046.0625
f44bc3d8-f763-49e0-82cc-88b16d64d987,DWG_Corn,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:00.553Z,378351.625,428091.625
f44bc3d8-f763-49e0-82cc-88b16d64d987,emT_Alphaca,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:03.293Z,381478.59375,486909.78125
f44bc3d8-f763-49e0-82cc-88b16d64d987,T1_Rex,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:03.526Z,401147.28125,388183.03125
f44bc3d8-f763-49e0-82cc-88b16d64d987,GRF_Minsung,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:04.216Z,241308.578125,620610.375
f44bc3d8-f763-49e0-82cc-88b16d64d987,WCS_WaterGun,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:04.554Z,366278.46875,417827.90625
f44bc3d8-f763-49e0-82cc-88b16d64d987,VLG_Hikari,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:05.266Z,362191.0625,418438.5625
f44bc3d8-f763-49e0-82cc-88b16d64d987,emT_Alphaca,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:05.268Z,382304.1875,486926.1875
f44bc3d8-f763-49e0-82cc-88b16d64d987,DWG_mickey,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:05.661Z,377535.9375,425931.875
f44bc3d8-f763-49e0-82cc-88b16d64d987,LVG_ZeniTh,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:06.808Z,333062.53125,469564.875
f44bc3d8-f763-49e0-82cc-88b16d64d987,DWG_Corn,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:07.276Z,378191.625,427505.5625
f44bc3d8-f763-49e0-82cc-88b16d64d987,WCS_Hanya,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:08.381Z,366362.84375,417787.625
f44bc3d8-f763-49e0-82cc-88b16d64d987,WNS_FLUX,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:08.439Z,464938.28125,708011.8125
f44bc3d8-f763-49e0-82cc-88b16d64d987,LVG_Sparrow,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:10.427Z,278016.96875,436966.0
f44bc3d8-f763-49e0-82cc-88b16d64d987,emT_LeClo,Desert_Main,Item_Boost_AdrenalineSyringe_C,2020-05-09T12:03:12.537Z,401738.0625,463268.65625
f44bc3d8-f763-49e0-82cc-88b16d64d987,FPC_YAYAVA,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:13.490Z,369055.9375,428556.1875
f44bc3d8-f763-49e0-82cc-88b16d64d987,FPC_YAYAVA,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:13.707Z,369058.46875,428576.9375
f44bc3d8-f763-49e0-82cc-88b16d64d987,DWG_CRIS,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:16.284Z,371402.75,433741.9375
f44bc3d8-f763-49e0-82cc-88b16d64d987,LVG_ZeniTh,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:17.344Z,332404.375,471269.625
f44bc3d8-f763-49e0-82cc-88b16d64d987,LVG_Kali,Desert_Main,Item_Boost_EnergyDrink_C,2020-05-09T12:03:17.820Z,293862.59375,421675.34375
f44bc3d8-f763-49e0-82cc-88b16d64d987,emT_Draft,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:19.572Z,365323.0625,440614.90625
f44bc3d8-f763-49e0-82cc-88b16d64d987,emT_Alphaca,Desert_Main,Item_Boost_PainKiller_C,2020-05-09T12:03:22.538Z,382239.21875,486255.5
